0.0, 0.0, 0.0, 0.0
1.0, 1.0, 0.19733333333333333, 0.034666666666666665
1.0, 1.0, 0.84, 0.16533333333333333
1.0, 2.0, 0.5706666666666667, 0.42133333333333334
2.0, 2.0, 0.5093333333333333, 0.4906666666666667
2.0, 3.0, 0.42400000000000004, 0.5760000000000001
3.0, 3.0, 0.4693333333333333, 0.4826666666666667
3.0, 4.0, 0.792, 0.224
4.0, 5.0, 0.376, 0.6053333333333334
5.0, 6.0, 0.22133333333333333, 0.7653333333333333
5.0, 6.0, 0.2613333333333333, 0.7573333333333333
5.0, 8.0, 0.8373333333333334, 0.14666666666666667
6.0, 8.0, 0.12266666666666667, 0.8640000000000001
6.0, 10.0, 0.7333333333333333, 0.27466666666666667
7.0, 11.0, 0.18133333333333335, 0.7973333333333333
8.0, 11.0, 0.09333333333333332, 0.896
8.0, 11.0, 0.29600000000000004, 0.6693333333333332
9.0, 11.0, 0.232, 0.7706666666666667
9.0, 12.0, 0.6266666666666667, 0.376
10.0, 12.0, 0.06666666666666667, 0.928
10.0, 12.0, 0.11733333333333333, 0.8640000000000001
11.0, 12.0, 0.06666666666666667, 0.9359999999999999
12.0, 13.0, 0.3466666666666667, 0.6746666666666666
12.0, 13.0, 0.376, 0.6586666666666667
14.0, 14.0, 0.30666666666666664, 0.7093333333333334
14.0, 14.0, 0.41600000000000004, 0.5706666666666667
17.0, 14.0, 0.09066666666666667, 0.9066666666666666
18.0, 15.0, 0.2613333333333333, 0.736
18.0, 15.0, 0.35200000000000004, 0.648
18.0, 16.0, 0.7333333333333333, 0.264
19.0, 16.0, 0.632, 0.3733333333333333
20.0, 16.0, 0.28800000000000003, 0.7573333333333333
20.0, 16.0, 0.824, 0.17066666666666666
21.0, 17.0, 0.7653333333333333, 0.224
21.0, 17.0, 0.9013333333333333, 0.096
21.0, 19.0, 0.9626666666666667, 0.021333333333333333
21.0, 19.0, 0.896, 0.08800000000000001
22.0, 20.0, 0.9093333333333333, 0.10133333333333333
22.0, 21.0, 0.464, 0.5466666666666666
22.0, 21.0, 0.6213333333333334, 0.3626666666666667
22.0, 24.0, 0.8053333333333333, 0.17333333333333334
23.0, 24.0, 0.21600000000000003, 0.7733333333333333
24.0, 24.0, 0.48000000000000004, 0.512
24.0, 24.0, 0.9946666666666667, 0.005333333333333333
24.0, 25.0, 0.712, 0.28800000000000003
25.0, 26.0, 0.8640000000000001, 0.13333333333333333
25.0, 26.0, 0.664, 0.36533333333333334
27.0, 27.0, 0.20266666666666666, 0.8
27.0, 27.0, 0.9066666666666666, 0.112
28.0, 27.0, 0.6133333333333333, 0.40800000000000003
29.0, 28.0, 0.7973333333333333, 0.19466666666666665
29.0, 28.0, 0.5146666666666666, 0.5226666666666666
28.0, 28.0, 0.5706666666666667, 0.4373333333333333
28.0, 29.0, 0.656, 0.328
27.0, 29.0, 0.7226666666666667, 0.272
27.0, 29.0, 0.7573333333333333, 0.24533333333333335
27.0, 30.0, 0.76, 0.2533333333333333
27.0, 31.0, 0.6773333333333333, 0.3253333333333333
27.0, 31.0, 0.39466666666666667, 0.616
28.0, 32.0, 0.09333333333333332, 0.904
28.0, 32.0, 0.7146666666666667, 0.2826666666666667
28.0, 32.0, 0.84, 0.16533333333333333
29.0, 33.0, 0.6613333333333333, 0.33866666666666667
29.0, 34.0, 0.336, 0.6773333333333333
30.0, 34.0, 0.12000000000000001, 0.9093333333333333
31.0, 35.0, 0.568, 0.44266666666666665
31.0, 36.0, 0.8426666666666667, 0.14933333333333335
32.0, 37.0, 0.11733333333333333, 0.8826666666666667
33.0, 37.0, 0.42133333333333334, 0.5866666666666667
33.0, 38.0, 0.7946666666666666, 0.19733333333333333
33.0, 38.0, 0.16, 0.84
32.0, 38.0, 0.0, 1.0
33.0, 38.0, 0.064, 0.9306666666666668
33.0, 38.0, 0.5066666666666666, 0.5013333333333333
33.0, 39.0, 0.768, 0.24000000000000002
33.0, 39.0, 0.08266666666666667, 0.92
34.0, 39.0, 0.02666666666666667, 0.9733333333333333
34.0, 39.0, 0.5546666666666666, 0.44
34.0, 39.0, 0.037333333333333336, 0.9600000000000001
34.0, 39.0, 0.07466666666666667, 0.9440000000000001
35.0, 39.0, 0.6266666666666667, 0.368
35.0, 39.0, 0.9253333333333333, 0.06933333333333333
35.0, 40.0, 0.44, 0.52
36.0, 40.0, 0.07733333333333332, 0.9253333333333333
35.0, 40.0, 0.09333333333333332, 0.8933333333333333
36.0, 40.0, 0.0026666666666666666, 0.9973333333333334
36.0, 40.0, 0.029333333333333333, 0.9706666666666667
37.0, 41.0, 0.16533333333333333, 0.8106666666666666
37.0, 41.0, 0.21600000000000003, 0.7786666666666666
37.0, 42.0, 0.20533333333333334, 0.792
39.0, 42.0, 0.09866666666666667, 0.904
39.0, 42.0, 0.128, 0.8746666666666666
38.0, 43.0, 0.5359999999999999, 0.4746666666666667
39.0, 44.0, 0.32266666666666666, 0.6746666666666666
39.0, 45.0, 0.152, 0.8480000000000001
39.0, 45.0, 0.33866666666666667, 0.6773333333333333
39.0, 45.0, 0.2533333333333333, 0.7546666666666667
40.0, 46.0, 0.11733333333333333, 0.9066666666666666
40.0, 46.0, 0.11466666666666667, 0.8773333333333333
40.0, 46.0, 0.09333333333333332, 0.9226666666666666
42.0, 46.0, 0.04533333333333334, 0.9466666666666667
42.0, 46.0, 0.184, 0.8266666666666667
43.0, 47.0, 0.12266666666666667, 0.8746666666666666
