66.0, 65.0, 0.08, 0.92
66.0, 66.0, 0.28, 0.2
67.0, 66.0, 0.24, 0.32
67.0, 67.0, 0.44, 0.12
68.0, 67.0, 0.4, 0.2
68.0, 68.0, 0.64, 0.16
68.0, 69.0, 0.32, 0.36
69.0, 69.0, 0.24, 0.64
69.0, 70.0, 0.16, 0.52
70.0, 70.0, 0.12, 0.44
70.0, 69.0, 0.4, 0.28
70.0, 70.0, 0.84, 0.0
70.0, 71.0, 0.64, 0.12
71.0, 71.0, 0.24, 0.48
71.0, 71.0, 0.2, 0.36
71.0, 71.0, 0.24, 0.4
71.0, 72.0, 0.28, 0.08
71.0, 72.0, 0.12, 0.56
72.0, 72.0, 0.04, 0.72
71.0, 73.0, 0.04, 0.8
71.0, 73.0, 0.0, 0.92
71.0, 73.0, 0.04, 0.84
72.0, 72.0, 0.0, 0.8
73.0, 73.0, 0.2, 0.72
74.0, 72.0, 0.32, 0.32
74.0, 74.0, 0.88, 0.0
74.0, 74.0, 0.24, 0.24
74.0, 74.0, 0.44, 0.28
74.0, 74.0, 0.28, 0.16
75.0, 75.0, 0.6, 0.16
74.0, 75.0, 0.36, 0.48
74.0, 75.0, 0.04, 0.8
74.0, 75.0, 0.04, 0.68
74.0, 75.0, 0.04, 0.8
75.0, 76.0, 0.12, 0.64
76.0, 76.0, 0.16, 0.64
75.0, 76.0, 0.28, 0.44
76.0, 76.0, 0.4, 0.4
77.0, 77.0, 0.36, 0.32
78.0, 76.0, 0.48, 0.32
78.0, 77.0, 0.76, 0.04
78.0, 78.0, 0.68, 0.08
79.0, 78.0, 0.52, 0.08
79.0, 79.0, 0.2, 0.16
79.0, 79.0, 0.52, 0.16
80.0, 79.0, 0.36, 0.28
80.0, 80.0, 0.44, 0.28
81.0, 80.0, 0.24, 0.48
81.0, 80.0, 0.52, 0.16
82.0, 80.0, 0.8, 0.04
82.0, 80.0, 1.0, 0.0
82.0, 81.0, 0.88, 0.0
82.0, 81.0, 0.36, 0.16
82.0, 81.0, 0.52, 0.0
82.0, 81.0, 0.68, 0.04
82.0, 81.0, 0.88, 0.0
82.0, 81.0, 0.84, 0.0
82.0, 81.0, 0.8, 0.0
83.0, 81.0, 0.8, 0.0
83.0, 81.0, 0.92, 0.04
82.0, 82.0, 0.8, 0.04
82.0, 83.0, 0.4, 0.16
83.0, 83.0, 0.16, 0.32
82.0, 83.0, 0.04, 0.68
82.0, 83.0, 0.08, 0.64
82.0, 83.0, 0.0, 0.8
80.0, 83.0, 0.12, 0.8
80.0, 83.0, 0.0, 1.0
79.0, 83.0, 0.04, 0.96
79.0, 83.0, 0.0, 1.0
79.0, 83.0, 0.0, 1.0
79.0, 83.0, 0.0, 1.0
79.0, 83.0, 0.0, 0.96
79.0, 82.0, 0.0, 1.0
78.0, 82.0, 0.0, 1.0
76.0, 82.0, 0.0, 1.0
76.0, 82.0, 0.0, 1.0
76.0, 82.0, 0.0, 1.0
75.0, 82.0, 0.0, 1.0
73.0, 81.0, 0.0, 1.0
73.0, 81.0, 0.0, 1.0
72.0, 81.0, 0.0, 1.0
72.0, 81.0, 0.0, 1.0
72.0, 81.0, 0.0, 1.0
72.0, 81.0, 0.0, 1.0
72.0, 80.0, 0.0, 1.0
72.0, 80.0, 0.0, 1.0
73.0, 79.0, 0.0, 1.0
72.0, 80.0, 0.0, 1.0
72.0, 80.0, 0.0, 1.0
72.0, 80.0, 0.0, 1.0
72.0, 80.0, 0.0, 1.0
72.0, 79.0, 0.0, 1.0
72.0, 78.0, 0.0, 1.0
72.0, 79.0, 0.0, 1.0
73.0, 79.0, 0.0, 1.0
73.0, 79.0, 0.0, 1.0
73.0, 79.0, 0.0, 1.0
73.0, 79.0, 0.0, 1.0
73.0, 78.0, 0.0, 1.0
72.0, 78.0, 0.0, 1.0
72.0, 77.0, 0.0, 1.0
71.0, 77.0, 0.0, 1.0
71.0, 77.0, 0.0, 1.0
70.0, 77.0, 0.0, 1.0
69.0, 77.0, 0.0, 1.0
68.0, 77.0, 0.0, 1.0
68.0, 77.0, 0.0, 1.0
67.0, 77.0, 0.0, 1.0
67.0, 77.0, 0.0, 1.0
68.0, 76.0, 0.0, 1.0
67.0, 76.0, 0.0, 1.0
68.0, 76.0, 0.0, 1.0
68.0, 76.0, 0.0, 1.0
67.0, 75.0, 0.0, 1.0
68.0, 75.0, 0.0, 1.0
66.0, 76.0, 0.0, 1.0
66.0, 76.0, 0.0, 1.0
66.0, 75.0, 0.0, 1.0
66.0, 75.0, 0.0, 1.0
66.0, 75.0, 0.0, 1.0
67.0, 75.0, 0.0, 1.0
66.0, 75.0, 0.0, 1.0
65.0, 75.0, 0.0, 1.0
65.0, 74.0, 0.0, 1.0
65.0, 74.0, 0.0, 1.0
66.0, 75.0, 0.0, 1.0
65.0, 75.0, 0.0, 1.0
65.0, 75.0, 0.0, 1.0
66.0, 75.0, 0.0, 1.0
65.0, 74.0, 0.0, 1.0
66.0, 74.0, 0.0, 1.0
65.0, 74.0, 0.0, 1.0
65.0, 73.0, 0.0, 1.0
64.0, 73.0, 0.0, 1.0
64.0, 73.0, 0.0, 1.0
64.0, 73.0, 0.0, 1.0
64.0, 73.0, 0.0, 1.0
65.0, 73.0, 0.0, 1.0
65.0, 72.0, 0.0, 1.0
65.0, 72.0, 0.0, 1.0
64.0, 72.0, 0.0, 1.0
64.0, 71.0, 0.0, 1.0
63.0, 71.0, 0.0, 1.0
63.0, 71.0, 0.0, 1.0
63.0, 71.0, 0.0, 1.0
63.0, 72.0, 0.0, 1.0
63.0, 72.0, 0.0, 1.0
63.0, 72.0, 0.0, 1.0
63.0, 72.0, 0.0, 1.0
63.0, 73.0, 0.0, 1.0
64.0, 73.0, 0.0, 1.0
64.0, 73.0, 0.0, 1.0
64.0, 73.0, 0.0, 1.0
63.0, 72.0, 0.0, 1.0
63.0, 73.0, 0.0, 1.0
63.0, 73.0, 0.0, 1.0
62.0, 73.0, 0.0, 1.0
62.0, 73.0, 0.0, 1.0
61.0, 73.0, 0.0, 1.0
61.0, 73.0, 0.0, 1.0
60.0, 73.0, 0.0, 1.0
59.0, 73.0, 0.0, 1.0
60.0, 73.0, 0.0, 1.0
59.0, 71.0, 0.0, 1.0
60.0, 72.0, 0.0, 1.0
59.0, 73.0, 0.0, 1.0
60.0, 74.0, 0.0, 1.0
60.0, 74.0, 0.0, 1.0
59.0, 74.0, 0.0, 1.0
59.0, 74.0, 0.0, 1.0
59.0, 73.0, 0.0, 1.0
60.0, 72.0, 0.0, 1.0
61.0, 71.0, 0.0, 1.0
62.0, 72.0, 0.0, 1.0
62.0, 71.0, 0.0, 1.0
61.0, 70.0, 0.0, 1.0
61.0, 70.0, 0.0, 1.0
61.0, 70.0, 0.0, 1.0
62.0, 70.0, 0.0, 1.0
61.0, 70.0, 0.0, 1.0
61.0, 69.0, 0.0, 1.0
61.0, 69.0, 0.0, 1.0
61.0, 71.0, 0.0, 1.0
60.0, 70.0, 0.0, 1.0
60.0, 70.0, 0.0, 1.0
60.0, 71.0, 0.0, 1.0
59.0, 71.0, 0.0, 1.0
59.0, 70.0, 0.0, 1.0
59.0, 69.0, 0.0, 1.0
58.0, 69.0, 0.0, 1.0
59.0, 69.0, 0.0, 1.0
60.0, 68.0, 0.0, 1.0
59.0, 68.0, 0.0, 1.0
60.0, 69.0, 0.0, 1.0
61.0, 69.0, 0.0, 1.0
61.0, 70.0, 0.0, 1.0
61.0, 70.0, 0.0, 1.0
61.0, 70.0, 0.0, 1.0
60.0, 70.0, 0.0, 1.0
60.0, 70.0, 0.0, 1.0
61.0, 69.0, 0.0, 1.0
61.0, 67.0, 0.0, 1.0
60.0, 67.0, 0.0, 1.0
59.0, 66.0, 0.0, 1.0
59.0, 66.0, 0.0, 1.0
58.0, 66.0, 0.0, 1.0
57.0, 66.0, 0.0, 1.0
58.0, 66.0, 0.0, 1.0
58.0, 66.0, 0.0, 1.0
58.0, 66.0, 0.0, 1.0
58.0, 66.0, 0.0, 1.0
57.0, 66.0, 0.0, 1.0
58.0, 66.0, 0.0, 1.0
56.0, 67.0, 0.0, 1.0
56.0, 66.0, 0.0, 1.0
56.0, 66.0, 0.0, 1.0
56.0, 66.0, 0.0, 1.0
56.0, 66.0, 0.0, 1.0
55.0, 65.0, 0.0, 1.0
56.0, 66.0, 0.0, 1.0
56.0, 66.0, 0.0, 1.0
55.0, 64.0, 0.0, 1.0
56.0, 64.0, 0.0, 1.0
57.0, 65.0, 0.0, 1.0
58.0, 64.0, 0.0, 1.0
59.0, 64.0, 0.0, 1.0
60.0, 64.0, 0.0, 1.0
59.0, 64.0, 0.0, 0.96
59.0, 64.0, 0.0, 0.96
58.0, 64.0, 0.0, 0.96
58.0, 64.0, 0.0, 1.0
59.0, 64.0, 0.0, 1.0
58.0, 63.0, 0.0, 1.0
59.0, 63.0, 0.0, 1.0
57.0, 63.0, 0.0, 1.0
58.0, 63.0, 0.0, 1.0
59.0, 63.0, 0.0, 0.96
59.0, 64.0, 0.0, 0.96
59.0, 64.0, 0.0, 1.0
58.0, 63.0, 0.0, 1.0
58.0, 63.0, 0.0, 1.0
58.0, 63.0, 0.0, 1.0
58.0, 63.0, 0.0, 1.0
59.0, 63.0, 0.0, 0.96
58.0, 63.0, 0.0, 1.0
58.0, 64.0, 0.0, 1.0
58.0, 64.0, 0.0, 1.0
58.0, 64.0, 0.0, 1.0
57.0, 64.0, 0.0, 1.0
57.0, 64.0, 0.0, 1.0
57.0, 64.0, 0.0, 1.0
58.0, 64.0, 0.0, 1.0
58.0, 63.0, 0.0, 1.0
57.0, 63.0, 0.0, 1.0
58.0, 63.0, 0.0, 1.0
57.0, 62.0, 0.0, 1.0
57.0, 62.0, 0.0, 1.0
57.0, 62.0, 0.0, 1.0
58.0, 63.0, 0.0, 1.0
57.0, 63.0, 0.0, 1.0
57.0, 63.0, 0.0, 1.0
57.0, 63.0, 0.0, 1.0
56.0, 62.0, 0.0, 1.0
55.0, 61.0, 0.0, 1.0
55.0, 61.0, 0.0, 1.0
56.0, 61.0, 0.0, 1.0
55.0, 61.0, 0.0, 1.0
56.0, 60.0, 0.0, 1.0
55.0, 59.0, 0.0, 1.0
55.0, 59.0, 0.0, 1.0
56.0, 59.0, 0.0, 1.0
55.0, 58.0, 0.0, 1.0
56.0, 59.0, 0.0, 1.0
56.0, 59.0, 0.0, 1.0
56.0, 59.0, 0.0, 1.0
56.0, 59.0, 0.0, 1.0
57.0, 59.0, 0.0, 0.92
57.0, 59.0, 0.0, 0.96
56.0, 59.0, 0.0, 0.96
56.0, 60.0, 0.0, 1.0
56.0, 59.0, 0.0, 0.96
57.0, 59.0, 0.0, 0.96
57.0, 59.0, 0.0, 0.88
56.0, 59.0, 0.0, 1.0
56.0, 59.0, 0.0, 1.0
57.0, 59.0, 0.04, 0.92
57.0, 59.0, 0.0, 0.96
58.0, 59.0, 0.0, 1.0
59.0, 60.0, 0.0, 0.76
59.0, 60.0, 0.08, 0.44
60.0, 61.0, 0.04, 0.76
59.0, 61.0, 0.0, 1.0
59.0, 61.0, 0.0, 0.92
59.0, 61.0, 0.0, 0.96
60.0, 61.0, 0.0, 1.0
60.0, 61.0, 0.04, 0.88
61.0, 61.0, 0.24, 0.68
62.0, 61.0, 0.64, 0.2
62.0, 61.0, 0.44, 0.08
62.0, 61.0, 0.48, 0.0
62.0, 62.0, 0.48, 0.28
63.0, 63.0, 0.32, 0.32
63.0, 63.0, 0.16, 0.52
64.0, 64.0, 0.12, 0.56
64.0, 64.0, 0.2, 0.4
64.0, 65.0, 0.44, 0.44
65.0, 66.0, 0.56, 0.48
65.0, 66.0, 0.12, 0.76
66.0, 67.0, 0.04, 0.88
65.0, 67.0, 0.0, 0.8
65.0, 67.0, 0.04, 0.88
65.0, 67.0, 0.04, 0.88
65.0, 67.0, 0.0, 0.88
66.0, 67.0, 0.12, 0.64
66.0, 67.0, 0.08, 0.56
67.0, 67.0, 0.0, 0.68
67.0, 68.0, 0.12, 0.6
68.0, 68.0, 0.04, 0.76
68.0, 68.0, 0.44, 0.4
69.0, 68.0, 0.56, 0.32
70.0, 69.0, 0.32, 0.2
70.0, 70.0, 0.48, 0.28
71.0, 69.0, 0.52, 0.16
71.0, 70.0, 0.76, 0.04
72.0, 71.0, 0.56, 0.08
72.0, 70.0, 0.92, 0.0
72.0, 70.0, 0.96, 0.0
73.0, 70.0, 0.88, 0.0
72.0, 70.0, 0.96, 0.0
72.0, 70.0, 0.96, 0.0
72.0, 70.0, 0.92, 0.0
72.0, 70.0, 0.76, 0.0
73.0, 69.0, 0.88, 0.08
73.0, 69.0, 0.96, 0.0
73.0, 69.0, 1.0, 0.0
72.0, 69.0, 1.0, 0.0
72.0, 68.0, 0.96, 0.0
72.0, 68.0, 1.0, 0.0
72.0, 69.0, 1.0, 0.0
72.0, 68.0, 1.0, 0.0
72.0, 68.0, 1.0, 0.0
72.0, 69.0, 0.96, 0.0
72.0, 69.0, 0.96, 0.0
72.0, 68.0, 1.0, 0.0
72.0, 69.0, 0.92, 0.0
72.0, 68.0, 0.96, 0.0
71.0, 68.0, 1.0, 0.0
72.0, 68.0, 0.84, 0.08
72.0, 68.0, 0.96, 0.0
72.0, 67.0, 1.0, 0.0
71.0, 67.0, 1.0, 0.0
71.0, 67.0, 1.0, 0.0
71.0, 67.0, 1.0, 0.0
71.0, 67.0, 0.96, 0.0
71.0, 68.0, 0.92, 0.04
72.0, 68.0, 0.92, 0.12
71.0, 68.0, 1.0, 0.0
72.0, 67.0, 1.0, 0.0
72.0, 66.0, 1.0, 0.0
71.0, 66.0, 1.0, 0.0
71.0, 66.0, 1.0, 0.0
71.0, 66.0, 0.96, 0.0
71.0, 66.0, 1.0, 0.0
70.0, 67.0, 1.0, 0.0
70.0, 66.0, 1.0, 0.0
70.0, 66.0, 1.0, 0.0
70.0, 66.0, 1.0, 0.0
70.0, 66.0, 1.0, 0.0
70.0, 66.0, 1.0, 0.0
69.0, 67.0, 0.88, 0.0
69.0, 66.0, 0.92, 0.0
69.0, 65.0, 1.0, 0.04
68.0, 65.0, 1.0, 0.0
69.0, 65.0, 1.0, 0.0
69.0, 65.0, 1.0, 0.0
70.0, 65.0, 0.96, 0.0
69.0, 65.0, 0.96, 0.0
68.0, 65.0, 1.0, 0.0
68.0, 65.0, 1.0, 0.0
68.0, 65.0, 0.96, 0.0
68.0, 65.0, 0.92, 0.0
69.0, 65.0, 0.92, 0.0
68.0, 65.0, 1.0, 0.0
68.0, 66.0, 0.96, 0.0
68.0, 66.0, 1.0, 0.0
68.0, 65.0, 0.96, 0.0
68.0, 66.0, 1.0, 0.0
68.0, 65.0, 0.96, 0.0
68.0, 65.0, 0.96, 0.0
68.0, 66.0, 0.88, 0.0
68.0, 66.0, 0.96, 0.0
68.0, 65.0, 1.0, 0.0
68.0, 66.0, 1.0, 0.0
69.0, 65.0, 1.0, 0.0
69.0, 66.0, 0.96, 0.04
69.0, 66.0, 1.0, 0.0
69.0, 66.0, 1.0, 0.0
69.0, 65.0, 1.0, 0.0
68.0, 65.0, 1.0, 0.0
68.0, 65.0, 0.96, 0.0
68.0, 66.0, 0.96, 0.0
68.0, 66.0, 1.0, 0.0
68.0, 65.0, 0.96, 0.0
68.0, 66.0, 1.0, 0.0
68.0, 65.0, 0.96, 0.0
68.0, 66.0, 1.0, 0.0
68.0, 65.0, 1.0, 0.0
67.0, 65.0, 0.92, 0.0
67.0, 65.0, 0.96, 0.0
67.0, 66.0, 0.96, 0.0
67.0, 67.0, 0.84, 0.08
68.0, 68.0, 0.32, 0.24
69.0, 67.0, 0.36, 0.24
69.0, 68.0, 0.92, 0.0
69.0, 68.0, 0.88, 0.0
69.0, 69.0, 0.56, 0.04
69.0, 69.0, 0.52, 0.2
70.0, 70.0, 0.28, 0.36
71.0, 70.0, 0.44, 0.36
71.0, 70.0, 0.4, 0.24
72.0, 71.0, 0.56, 0.04
72.0, 72.0, 0.16, 0.28
72.0, 72.0, 0.16, 0.44
73.0, 73.0, 0.16, 0.12
73.0, 73.0, 0.4, 0.32
74.0, 73.0, 0.36, 0.12
74.0, 74.0, 0.32, 0.24
74.0, 74.0, 0.44, 0.12
74.0, 73.0, 0.36, 0.12
75.0, 74.0, 0.64, 0.08
75.0, 75.0, 0.6, 0.12
75.0, 75.0, 0.32, 0.08
76.0, 75.0, 0.44, 0.16
76.0, 76.0, 0.4, 0.24
76.0, 77.0, 0.12, 0.68
77.0, 77.0, 0.2, 0.52
78.0, 78.0, 0.6, 0.12
78.0, 78.0, 0.2, 0.44
78.0, 78.0, 0.08, 0.48
78.0, 79.0, 0.16, 0.08
79.0, 79.0, 0.08, 0.28
80.0, 79.0, 0.16, 0.48
80.0, 79.0, 0.48, 0.24
80.0, 80.0, 0.76, 0.0
81.0, 80.0, 0.4, 0.2
81.0, 81.0, 0.28, 0.24
81.0, 82.0, 0.6, 0.16
82.0, 82.0, 0.08, 0.6
82.0, 82.0, 0.2, 0.16
82.0, 83.0, 0.36, 0.32
82.0, 83.0, 0.16, 0.6
82.0, 84.0, 0.04, 0.48
82.0, 84.0, 0.0, 0.84
82.0, 84.0, 0.0, 1.0
83.0, 84.0, 0.04, 0.88
83.0, 84.0, 0.0, 0.84
84.0, 84.0, 0.08, 0.4
84.0, 84.0, 0.04, 0.64
84.0, 85.0, 0.2, 0.4
84.0, 85.0, 0.2, 0.36
84.0, 85.0, 0.04, 0.68
84.0, 85.0, 0.04, 0.8
84.0, 85.0, 0.0, 0.88
84.0, 85.0, 0.08, 0.8
84.0, 86.0, 0.0, 0.76
84.0, 86.0, 0.0, 0.88
84.0, 86.0, 0.0, 0.92
84.0, 86.0, 0.0, 0.88
84.0, 85.0, 0.0, 0.92
84.0, 86.0, 0.04, 0.8
84.0, 85.0, 0.0, 0.84
84.0, 86.0, 0.04, 0.8
84.0, 85.0, 0.0, 0.8
84.0, 85.0, 0.08, 0.76
83.0, 86.0, 0.04, 0.68
83.0, 86.0, 0.0, 1.0
83.0, 86.0, 0.0, 0.96
83.0, 86.0, 0.0, 1.0
83.0, 86.0, 0.0, 1.0
83.0, 85.0, 0.0, 0.88
83.0, 85.0, 0.0, 0.88
