76,0.4,0.066666667,6,1
76,0.666666667,0,10,0
77,0.266666667,0.066666667,4,1
77,0.266666667,0.2,4,3
77,0.4,0.133333333,6,2
77,0.333333333,0.333333333,5,5
78,0.333333333,0.266666667,5,4
79,0.2,0.333333333,3,5
79,0.266666667,0.266666667,4,4
80,0.466666667,0.2,7,3
80,0.466666667,0.133333333,7,2
81,0.533333333,0.066666667,8,1
81,0.466666667,0.066666667,7,1
81,0.666666667,0,10,0
82,0.266666667,0.133333333,4,2
82,0.2,0.333333333,3,5
82,0.133333333,0.6,2,9
83,0.266666667,0.333333333,4,5
83,0.466666667,0.133333333,7,2
83,0.466666667,0.133333333,7,2
83,0.533333333,0.066666667,8,1
84,0.4,0.133333333,6,2
84,0.533333333,0.066666667,8,1
85,0.2,0.266666667,3,4
85,0.466666667,0.2,7,3
85,0.533333333,0.066666667,8,1
85,0.466666667,0.133333333,7,2
85,0.2,0.2,3,3
86,0.133333333,0.266666667,2,4
86,0.133333333,0.4,2,6
86,0.2,0.4,3,6
87,0.066666667,0.466666667,1,7
87,0.2,0.466666667,3,7
88,0,0.533333333,0,8
88,0.266666667,0.266666667,4,4
89,0.066666667,0.4,1,6
89,0,0.533333333,0,8
89,0,0.6,0,9
89,0,0.666666667,0,10
89,0,0.733333333,0,11
89,0.066666667,0.466666667,1,7
90,0.133333333,0.4,2,6
90,0.333333333,0.133333333,5,2
90,0.6,0.066666667,9,1
90,0.4,0.133333333,6,2
91,0.4,0.133333333,6,2
91,0.333333333,0.266666667,5,4
91,0.266666667,0.266666667,4,4
92,0.266666667,0.333333333,4,5
92,0.466666667,0.133333333,7,2
92,0.4,0.2,6,3
92,0.133333333,0.4,2,6
92,0.133333333,0.266666667,2,4
93,0.133333333,0.4,2,6
93,0.066666667,0.666666667,1,10
93,0,0.8,0,12
93,0,0.6,0,9
93,0.2,0.133333333,3,2
93,0.333333333,0.133333333,5,2
93,0.2,0.133333333,3,2
94,0.266666667,0.266666667,4,4
94,0.466666667,0.066666667,7,1
94,0.466666667,0.133333333,7,2
94,0.266666667,0.133333333,4,2
94,0,0.133333333,0,2
94,0.266666667,0.133333333,4,2
95,0.2,0.466666667,3,7
95,0.066666667,0.666666667,1,10
95,0.066666667,0.6,1,9
95,0.266666667,0.2,4,3
95,0.266666667,0.133333333,4,2
96,0.066666667,0.266666667,1,4
96,0.066666667,0.466666667,1,7
96,0,0.733333333,0,11
96,0.133333333,0.533333333,2,8
96,0.133333333,0.4,2,6
96,0.266666667,0.2,4,3
97,0.066666667,0.533333333,1,8
97,0,0.733333333,0,11
97,0,0.8,0,12
97,0,0.866666667,0,13
97,0.066666667,0.733333333,1,11
97,0,0.866666667,0,13
97,0.133333333,0.6,2,9
97,0,0.733333333,0,11
97,0.066666667,0.666666667,1,10
97,0,0.666666667,0,10
97,0,0.733333333,0,11
97,0.133333333,0.533333333,2,8
98,0.066666667,0.4,1,6
98,0.2,0.333333333,3,5
98,0.2,0.333333333,3,5
98,0.266666667,0.2,4,3
98,0.133333333,0.333333333,2,5
98,0.133333333,0.466666667,2,7
99,0.133333333,0.4,2,6
99,0,0.666666667,0,10
98,0,0.666666667,0,10
99,0.066666667,0.666666667,1,10
99,0,0.733333333,0,11
99,0,0.733333333,0,11
99,0.066666667,0.8,1,12
99,0,0.733333333,0,11
98,0,0.866666667,0,13
98,0,1,0,15
97,0,1,0,15
97,0,0.933333333,0,14
97,0,1,0,15
97,0,1,0,15
97,0,0.866666667,0,13
97,0,0.933333333,0,14
97,0,0.866666667,0,13
97,0,0.933333333,0,14
97,0,0.866666667,0,13
97,0,0.866666667,0,13
97,0,0.8,0,12
97,0,0.8,0,12
97,0,0.933333333,0,14
97,0,0.866666667,0,13
97,0.066666667,0.6,1,9
98,0.066666667,0.466666667,1,7
98,0.066666667,0.466666667,1,7
98,0,0.666666667,0,10
98,0,0.666666667,0,10
98,0,0.8,0,12
98,0,0.666666667,0,10
98,0.066666667,0.533333333,1,8
98,0.133333333,0.2,2,3
98,0.133333333,0.066666667,2,1
98,0.066666667,0.133333333,1,2
98,0.133333333,0.266666667,2,4
98,0.133333333,0.133333333,2,2
98,0.133333333,0.133333333,2,2
98,0.133333333,0.133333333,2,2
98,0.2,0.133333333,3,2
98,0.266666667,0.133333333,4,2
98,0.4,0.133333333,6,2
98,0.533333333,0,8,0
99,0.466666667,0.133333333,7,2
99,0.533333333,0.133333333,8,2
99,0.6,0.066666667,9,1
99,0.666666667,0.066666667,10,1
99,0.6,0,9,0
99,0.266666667,0.133333333,4,2
99,0.333333333,0.133333333,5,2
99,0.2,0.2,3,3
99,0.266666667,0.133333333,4,2
99,0.266666667,0.2,4,3
99,0.066666667,0.333333333,1,5
99,0.2,0.2,3,3
99,0.133333333,0.333333333,2,5
99,0.266666667,0.133333333,4,2
99,0.333333333,0,5,0
99,0.133333333,0.2,2,3
99,0.133333333,0.133333333,2,2
99,0.066666667,0.2,1,3
99,0.133333333,0.2,2,3
99,0.2,0.133333333,3,2
99,0.2,0.2,3,3
99,0.2,0.133333333,3,2
99,0.2,0.066666667,3,1
99,0.333333333,0.066666667,5,1
99,0.066666667,0.2,1,3
99,0.133333333,0.2,2,3
99,0.266666667,0.066666667,4,1
99,0.266666667,0.133333333,4,2
99,0.2,0,3,0
99,0.133333333,0.2,2,3
99,0.2,0.2,3,3
99,0.133333333,0.066666667,2,1
99,0.066666667,0.266666667,1,4
99,0.2,0.2,3,3
99,0.066666667,0.2,1,3
99,0.133333333,0.2,2,3
99,0.266666667,0.133333333,4,2
99,0.266666667,0.2,4,3
99,0.066666667,0.2,1,3
99,0.133333333,0.066666667,2,1
99,0.333333333,0.066666667,5,1
99,0.266666667,0.133333333,4,2
99,0.266666667,0.133333333,4,2
99,0,0.266666667,0,4
99,0.2,0.133333333,3,2
99,0.133333333,0.266666667,2,4
99,0.266666667,0.2,4,3
99,0.2,0.133333333,3,2
99,0.066666667,0.133333333,1,2
99,0.133333333,0.066666667,2,1
99,0.133333333,0.133333333,2,2
99,0.133333333,0.066666667,2,1
99,0.2,0.133333333,3,2
99,0.133333333,0.333333333,2,5
99,0.266666667,0.133333333,4,2
99,0.133333333,0.2,2,3
99,0.2,0.2,3,3
99,0.4,0,6,0
99,0.133333333,0.2,2,3
99,0.4,0,6,0
99,0,0.2,0,3
99,0.133333333,0.2,2,3
99,0.333333333,0.066666667,5,1
99,0.133333333,0.2,2,3
99,0.2,0.2,3,3
99,0.266666667,0.133333333,4,2
99,0.2,0.066666667,3,1
99,0.266666667,0.2,4,3
99,0.2,0.133333333,3,2
99,0.2,0.066666667,3,1
99,0.2,0.133333333,3,2
99,0.066666667,0.266666667,1,4
99,0.066666667,0.133333333,1,2
99,0.266666667,0.133333333,4,2
99,0.133333333,0.266666667,2,4
99,0.133333333,0.266666667,2,4
99,0.133333333,0.2,2,3
99,0.066666667,0.266666667,1,4
99,0.2,0.2,3,3
99,0.133333333,0.266666667,2,4
99,0.133333333,0.2,2,3
99,0.133333333,0.333333333,2,5
99,0.133333333,0.2,2,3
99,0.133333333,0.2,2,3
99,0.133333333,0.2,2,3
99,0.066666667,0.2,1,3
99,0.2,0.133333333,3,2
99,0.266666667,0.133333333,4,2
99,0.2,0.133333333,3,2
99,0.133333333,0.2,2,3
99,0.066666667,0.266666667,1,4
99,0.2,0.133333333,3,2
99,0.2,0.2,3,3
99,0.2,0.133333333,3,2
99,0.066666667,0.2,1,3
99,0.133333333,0.266666667,2,4
99,0.2,0.2,3,3
99,0.2,0.066666667,3,1
99,0.2,0.133333333,3,2
99,0.133333333,0.133333333,2,2
99,0,0.2,0,3
99,0.133333333,0.2,2,3
99,0.266666667,0.133333333,4,2
99,0.133333333,0.266666667,2,4
99,0.133333333,0.2,2,3
99,0.133333333,0.066666667,2,1
99,0.133333333,0.266666667,2,4
99,0.133333333,0.133333333,2,2
99,0.266666667,0.133333333,4,2
99,0.133333333,0.2,2,3
99,0.2,0.2,3,3
99,0.066666667,0.2,1,3
99,0.2,0.133333333,3,2
99,0.2,0.133333333,3,2
99,0.2,0.133333333,3,2
99,0.2,0.066666667,3,1
99,0.066666667,0.266666667,1,4
99,0.066666667,0,1,0
99,0.4,0.133333333,6,2
99,0.133333333,0.2,2,3
99,0.133333333,0.133333333,2,2
99,0.266666667,0.066666667,4,1
99,0.133333333,0.133333333,2,2
99,0,0.066666667,0,1
99,0.066666667,0.333333333,1,5
99,0.133333333,0.266666667,2,4
99,0.066666667,0.333333333,1,5
99,0.066666667,0.133333333,1,2
99,0.133333333,0.066666667,2,1
99,0.066666667,0.266666667,1,4
99,0.133333333,0.133333333,2,2
99,0.066666667,0.266666667,1,4
99,0.266666667,0.066666667,4,1
99,0.266666667,0,4,0
99,0.133333333,0.2,2,3
99,0.266666667,0.133333333,4,2
99,0.266666667,0.066666667,4,1
99,0.333333333,0,5,0
99,0.133333333,0.133333333,2,2
99,0.2,0.133333333,3,2
99,0.4,0.066666667,6,1
99,0.133333333,0.2,2,3
99,0,0.2,0,3
99,0.133333333,0.2,2,3
99,0.333333333,0.133333333,5,2
99,0.4,0.066666667,6,1
99,0.133333333,0.2,2,3
99,0,0.066666667,0,1
99,0.133333333,0.2,2,3
99,0.133333333,0.333333333,2,5
99,0.333333333,0.066666667,5,1
99,0.266666667,0.133333333,4,2
99,0.266666667,0.2,4,3
99,0.133333333,0.2,2,3
99,0.066666667,0.333333333,1,5
99,0.066666667,0.133333333,1,2
99,0.133333333,0.266666667,2,4
99,0.2,0.133333333,3,2
99,0.266666667,0.066666667,4,1
99,0.2,0.2,3,3
99,0.333333333,0.066666667,5,1
99,0.133333333,0.2,2,3
99,0.2,0.333333333,3,5
99,0.333333333,0.2,5,3
99,0.133333333,0.2,2,3
99,0.066666667,0.2,1,3
99,0.133333333,0.2,2,3
99,0.133333333,0.066666667,2,1
99,0.133333333,0.133333333,2,2
99,0.2,0.066666667,3,1
99,0.066666667,0.2,1,3
99,0.133333333,0.066666667,2,1
99,0.133333333,0.2,2,3
99,0.2,0.066666667,3,1
99,0.2,0.066666667,3,1
99,0,0.2,0,3
99,0.2,0.133333333,3,2
99,0.133333333,0.266666667,2,4
99,0.333333333,0.066666667,5,1
99,0,0.2,0,3
99,0.133333333,0.2,2,3
99,0.2,0.2,3,3
99,0.466666667,0,7,0
99,0,0.066666667,0,1
99,0.2,0.2,3,3
99,0.2,0.2,3,3
99,0.333333333,0.066666667,5,1
99,0.133333333,0.2,2,3
99,0.066666667,0.2,1,3
99,0.133333333,0.2,2,3
99,0.133333333,0.133333333,2,2
99,0.2,0.2,3,3
99,0.133333333,0.066666667,2,1
99,0.133333333,0.066666667,2,1
99,0.2,0,3,0
99,0.2,0.133333333,3,2
99,0.2,0.133333333,3,2
99,0.266666667,0.133333333,4,2
99,0.133333333,0.333333333,2,5
99,0.2,0.133333333,3,2
99,0.266666667,0.133333333,4,2
99,0.2,0.133333333,3,2
99,0.066666667,0.133333333,1,2
99,0.266666667,0.066666667,4,1
99,0.133333333,0.333333333,2,5
99,0.066666667,0.4,1,6
99,0.2,0.2,3,3
99,0.133333333,0.133333333,2,2
99,0.266666667,0.066666667,4,1
99,0.066666667,0.266666667,1,4
99,0.133333333,0.333333333,2,5
99,0.066666667,0.2,1,3
99,0.2,0.133333333,3,2
99,0.266666667,0.133333333,4,2
99,0.266666667,0,4,0
99,0.2,0.133333333,3,2
99,0.133333333,0.133333333,2,2
99,0.333333333,0.133333333,5,2
99,0.2,0.266666667,3,4
99,0.266666667,0.066666667,4,1
99,0.133333333,0.2,2,3
99,0.066666667,0.266666667,1,4
99,0.133333333,0.133333333,2,2
99,0.133333333,0.133333333,2,2
99,0.266666667,0,4,0
99,0.133333333,0.2,2,3
99,0.2,0.2,3,3
99,0.066666667,0.266666667,1,4
99,0.2,0.066666667,3,1
99,0.266666667,0.133333333,4,2
99,0.133333333,0.2,2,3
99,0.2,0.2,3,3
99,0.133333333,0.266666667,2,4
99,0.266666667,0.133333333,4,2
99,0.133333333,0.2,2,3
99,0.2,0.2,3,3
99,0.066666667,0.266666667,1,4
99,0.266666667,0.066666667,4,1
99,0.266666667,0.133333333,4,2
99,0.333333333,0.133333333,5,2
99,0.133333333,0.266666667,2,4
99,0.133333333,0.266666667,2,4
99,0.2,0.066666667,3,1
99,0.2,0.266666667,3,4
99,0.2,0.133333333,3,2
99,0.066666667,0.133333333,1,2
99,0.133333333,0.066666667,2,1
99,0.333333333,0.133333333,5,2
99,0.2,0.266666667,3,4
99,0.066666667,0.333333333,1,5
99,0.133333333,0.266666667,2,4
99,0.066666667,0.4,1,6
99,0.2,0.2,3,3
99,0.066666667,0.2,1,3
99,0.2,0.2,3,3
99,0.133333333,0.066666667,2,1
99,0.066666667,0.133333333,1,2
99,0.2,0.133333333,3,2
99,0.2,0.066666667,3,1
99,0.133333333,0.2,2,3
99,0.066666667,0.2,1,3
99,0.2,0.2,3,3
99,0.066666667,0.333333333,1,5
99,0.133333333,0.133333333,2,2
99,0.2,0.133333333,3,2
99,0.066666667,0.133333333,1,2
99,0.133333333,0,2,0
99,0.2,0.2,3,3
99,0.2,0.2,3,3
99,0.2,0.266666667,3,4
99,0.133333333,0.2,2,3
99,0.266666667,0.133333333,4,2
99,0.2,0.066666667,3,1
99,0.266666667,0.066666667,4,1
99,0.2,0.133333333,3,2
99,0.066666667,0.2,1,3
99,0.2,0.133333333,3,2
99,0,0.333333333,0,5
99,0.066666667,0.266666667,1,4
99,0.066666667,0.2,1,3
99,0.066666667,0.066666667,1,1
99,0.266666667,0.066666667,4,1
99,0.133333333,0.266666667,2,4
99,0.133333333,0.133333333,2,2
99,0.2,0.2,3,3
99,0.333333333,0,5,0
99,0.133333333,0.2,2,3
99,0.266666667,0.133333333,4,2
99,0.2,0.2,3,3
99,0.133333333,0.333333333,2,5
99,0.4,0,6,0
99,0.133333333,0.133333333,2,2
99,0.133333333,0.2,2,3
99,0.2,0.133333333,3,2
99,0.2,0.133333333,3,2
99,0.066666667,0.266666667,1,4
99,0.066666667,0.2,1,3
99,0.266666667,0.066666667,4,1
99,0.133333333,0.2,2,3
99,0.2,0.066666667,3,1
99,0,0.333333333,0,5
99,0.066666667,0.266666667,1,4
99,0.133333333,0.2,2,3
99,0.266666667,0.133333333,4,2
99,0.2,0.066666667,3,1
99,0.066666667,0.4,1,6
99,0,0.2,0,3
99,0.066666667,0.2,1,3
99,0.133333333,0.066666667,2,1
99,0.2,0.2,3,3
99,0.266666667,0.2,4,3
99,0.133333333,0.266666667,2,4
99,0.2,0.2,3,3
99,0.266666667,0.2,4,3
99,0.066666667,0.2,1,3
99,0.133333333,0.133333333,2,2
99,0.133333333,0.2,2,3
99,0.2,0.266666667,3,4
99,0.133333333,0.333333333,2,5
99,0.133333333,0.2,2,3
99,0.333333333,0.066666667,5,1
99,0.2,0.133333333,3,2
99,0.2,0.133333333,3,2
99,0.2,0.133333333,3,2
99,0.2,0.066666667,3,1
99,0.266666667,0.066666667,4,1
99,0.066666667,0.266666667,1,4
99,0.066666667,0.266666667,1,4
99,0,0.533333333,0,8
99,0.133333333,0.2,2,3
99,0.333333333,0.066666667,5,1
99,0.266666667,0.066666667,4,1
99,0.2,0,3,0
99,0.066666667,0.133333333,1,2
99,0.133333333,0.2,2,3
99,0.133333333,0.066666667,2,1
99,0.266666667,0.133333333,4,2
99,0.2,0.133333333,3,2
99,0.2,0.133333333,3,2
99,0.066666667,0.133333333,1,2
99,0.066666667,0.333333333,1,5
99,0.2,0.066666667,3,1
99,0.133333333,0.2,2,3
99,0.266666667,0.133333333,4,2
99,0.133333333,0.066666667,2,1
99,0.066666667,0.133333333,1,2
99,0.066666667,0.2,1,3
99,0.2,0.066666667,3,1
99,0.133333333,0.066666667,2,1
99,0.133333333,0.2,2,3
